ID,Progress,Duration,age,qqm,gender,gender_3_TEXT,oc_stat,RS_1,RS_2,RS_3,RS_4,RS_5,RS_6,RS_7,RS_8,RS_9,RS_10,RS_11,RS_12,RS_13,RS_14,RS_15,RS_16,RS_17,RS_18,RS_19,RS_20,RS_21,RS_22,RS_23,RS_24,RS_25,RIES_1,RIES_2,RIES_3,RIES_4,RIES_5,RIES_6,RIES_7,RIES_8,RIES_9,RIES_10,RIES_11,RIES_12,RIES_13,RIES_14,RIES_15,RIES_16,RIES_17,RIES_18,RIES_19,RIES_20,RIES_21,RIES_22,RIES_23,RIES_24,RIES_25
959,100,253,23,2,2,,2,2,2,4,2,4,3,4,6,6,6,4,2,2,7,5,5,3,4,3,3,6,7,3,7,1,4,1,5,2,1,2,2,5,5,2,3,1,2,2,4,2,2,4,3,2,1,1,1,2,3
960,100,655,33,2,2,,2,5,2,3,2,1,1,5,2,5,4,5,3,1,6,4,2,2,2,2,3,2,6,3,6,3,4,2,2,2,4,4,3,3,4,4,3,2,5,5,2,2,3,5,2,4,3,4,2,1,2
961,100,288,20,2,2,,3,3,1,1,1,1,2,5,1,5,2,3,4,3,3,2,2,3,2,2,2,2,2,1,2,5,4,1,2,1,1,2,2,4,2,4,2,4,4,1,4,3,1,2,1,4,1,4,1,2,2
962,100,549,29,1,2,,3,2,4,2,1,5,2,4,2,3,1,7,5,6,5,4,7,2,3,4,1,2,7,5,6,7,2,1,5,3,1,5,1,3,4,3,4,5,2,4,5,5,2,4,4,2,1,2,1,3,1
963,100,233,22,2,4,,3,1,4,3,1,4,3,4,4,3,1,5,5,3,4,1,3,3,4,4,1,4,6,3,3,7,4,1,3,1,1,4,1,4,3,2,4,4,3,4,1,5,2,3,4,2,1,1,1,3,2
964,100,229,29,2,1,,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,5,1,5,5,1,5,1,1,5,1,3,5,1,1,1,2,1,1,5,5,5,5,1,5
965,100,1666,,2,2,,4,3,2,4,2,2,2,1,2,2,2,1,4,5,2,1,2,4,1,3,2,1,4,2,5,2,2,5,1,5,5,4,5,2,1,4,1,5,5,1,3,2,2,2,2,4,5,5,4,1,5
966,100,348,25,2,1,,1,1,1,1,1,1,1,1,1,1,1,7,7,7,1,1,1,1,1,1,1,1,1,1,2,1,1,5,1,5,5,1,5,1,1,5,1,5,5,3,1,1,3,1,1,5,5,5,5,1,5
967,100,438,23,2,2,,4,6,6,5,1,2,3,5,4,5,5,7,3,6,6,3,2,6,4,2,5,6,6,4,7,2,4,2,4,1,2,2,2,5,5,3,4,3,4,1,4,4,2,4,5,2,1,2,1,3,1
968,100,406,23,2,1,,1,3,1,5,2,1,1,3,2,5,1,1,2,2,2,2,2,1,5,1,1,1,2,2,4,1,1,2,1,4,2,1,3,2,1,5,1,5,5,2,1,1,1,2,2,4,2,5,2,1,2
969,100,674,58,2,2,,4,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,5,2,5,4,2,3,1,2,5,2,5,5,2,3,1,1,2,2,5,4,3,5,2,5
970,100,436,21,1,2,,3,6,2,2,5,1,6,3,3,6,5,7,3,5,1,6,5,6,6,2,1,7,6,3,6,2,4,2,3,4,3,3,2,2,2,2,3,2,4,1,4,3,2,2,4,3,3,1,2,3,2
971,100,236,21,2,2,,3,4,2,1,2,1,3,3,2,4,2,1,2,2,3,3,3,4,3,2,2,1,5,3,3,1,1,5,2,3,3,2,3,3,3,2,3,2,3,1,2,3,4,2,3,4,2,3,1,3,2
972,100,700,34,2,2,,1,3,2,2,1,3,1,5,2,3,2,5,5,2,3,3,2,2,2,2,2,1,5,3,3,3,4,2,4,2,2,2,2,4,2,2,3,4,4,2,2,2,1,3,4,2,1,3,2,1,2
973,100,396,22,2,2,,3,1,2,4,2,2,3,4,2,3,3,2,6,3,3,4,3,3,3,1,3,3,5,3,4,3,2,3,2,2,2,2,3,2,3,4,,2,2,2,3,2,4,,2,4,2,4,2,3,2
974,100,512,26,2,4,,3,4,2,3,1,2,2,2,2,6,4,4,2,4,3,1,1,4,3,1,4,2,3,4,4,6,3,2,2,2,5,3,2,3,3,2,3,4,4,4,3,3,2,3,3,3,3,2,5,2,5
975,100,310,23,2,1,,2,3,2,1,2,1,3,2,3,2,2,7,6,2,1,2,2,2,2,1,1,4,6,2,3,1,1,5,2,1,2,1,4,3,1,4,2,5,4,2,3,2,3,2,2,4,2,5,3,2,2
976,100,2052,,2,1,,1,2,1,1,2,1,3,1,3,2,1,4,4,3,2,2,3,3,2,1,2,4,2,2,2,2,1,2,2,4,3,1,4,2,2,4,1,2,2,1,2,2,3,3,1,3,3,4,3,1,2
977,100,483,22,2,2,,4,3,2,5,1,2,6,5,3,5,3,5,2,2,3,3,2,2,4,2,2,2,7,5,2,1,4,2,2,1,4,3,4,3,2,4,3,2,3,1,3,2,4,2,4,4,3,4,2,3,4
978,100,1164,,2,1,,1,2,2,4,4,1,1,3,5,5,2,1,4,6,3,5,1,7,4,2,1,1,7,2,6,2,3,3,2,3,4,2,4,2,2,5,4,1,4,2,3,2,4,2,3,2,3,3,3,2,3
979,100,398,54,2,2,,1,3,1,4,3,2,4,2,3,3,4,5,3,2,7,2,1,5,4,2,2,2,3,2,2,5,1,3,2,4,5,1,4,2,4,4,1,5,5,2,3,1,1,4,2,4,5,2,5,2,5
980,100,468,22,2,2,,3,3,1,4,1,1,1,1,4,3,1,5,1,1,4,3,1,3,1,1,1,1,4,1,4,1,3,1,3,3,2,2,3,4,3,3,2,3,3,3,2,2,2,3,3,3,1,3,2,1,2
981,100,614,24,2,2,,1,1,1,1,1,1,1,2,1,2,2,3,3,3,5,1,1,2,4,2,1,3,3,1,3,1,2,5,1,5,4,2,4,2,2,5,1,4,4,1,2,1,2,1,1,4,5,5,2,1,2
982,100,411,26,2,2,,2,2,2,3,2,1,2,3,3,2,3,6,3,2,6,4,2,3,1,2,3,3,6,4,3,1,2,2,3,3,2,2,2,2,3,3,2,4,2,1,1,3,2,2,3,2,2,2,2,3,2
983,100,460,26,2,2,,1,1,2,2,2,2,3,4,3,3,3,5,3,5,2,3,1,5,3,5,3,1,5,4,4,1,4,2,2,1,2,2,2,3,2,3,3,3,3,1,2,2,1,2,2,3,3,2,2,2,3
984,100,373,18,2,2,,4,1,2,4,2,2,2,4,2,5,1,2,4,2,2,2,2,3,2,2,2,2,5,3,3,2,2,2,4,3,2,2,2,2,2,2,4,3,5,1,3,2,1,2,2,2,2,2,2,2,2
985,100,5496,24,2,1,,3,3,1,1,2,2,2,2,3,3,3,4,5,2,3,2,1,4,2,1,2,2,7,1,3,6,1,5,2,5,2,1,2,1,1,5,1,1,2,4,4,2,2,1,2,5,2,2,4,3,4
986,100,291,20,2,2,,3,2,3,1,3,1,4,4,4,5,3,2,2,5,2,5,3,4,5,3,2,5,5,3,3,2,4,3,3,2,4,2,3,4,4,4,4,2,4,4,3,2,5,4,2,3,3,2,4,3,4
987,100,231,,2,2,,1,2,2,2,2,3,2,3,2,2,2,3,3,2,1,3,3,4,1,3,3,3,1,3,4,3,4,3,3,2,2,2,2,4,3,2,2,2,3,1,2,1,4,4,2,2,2,3,2,2,2
988,100,438081,,2,2,,4,2,3,3,3,2,3,3,2,3,3,4,3,3,2,3,3,3,2,2,4,2,5,3,2,3,2,4,3,4,4,3,3,2,2,3,2,3,3,2,2,2,2,2,3,3,2,3,3,4,4
989,100,340,20,2,2,,3,3,4,3,2,3,3,6,6,5,2,6,6,2,2,3,3,6,2,4,2,3,6,4,4,2,4,1,1,1,4,2,2,4,2,2,5,1,3,4,3,2,2,4,4,2,4,2,2,1,3
990,100,465,18,2,2,,3,1,2,5,3,2,5,2,2,2,1,6,6,1,1,3,1,5,1,1,1,3,3,1,2,2,2,4,2,5,5,2,3,3,2,5,2,3,4,3,1,2,1,1,2,4,5,1,5,1,5
991,100,631,65,2,1,,2,2,3,3,2,1,1,4,2,5,3,2,1,4,4,2,1,2,3,2,2,1,6,4,3,5,3,2,2,2,2,2,3,2,3,2,3,4,4,2,3,2,1,4,4,2,1,4,4,2,1
992,100,321,64,2,2,,4,1,1,3,1,1,3,1,1,1,1,1,3,3,1,1,1,1,1,1,1,2,2,1,1,2,1,5,1,5,3,2,5,2,1,5,1,5,5,1,2,2,2,1,1,5,5,5,5,1,5
993,100,262,21,2,2,,3,3,3,2,3,2,2,3,2,3,1,4,2,1,3,2,3,1,1,2,1,1,5,2,3,2,2,4,2,5,2,2,3,3,3,3,3,4,4,4,2,2,2,2,2,4,2,4,2,1,2
994,100,372,21,2,1,,3,1,3,3,1,2,2,2,3,2,3,4,1,1,6,3,1,3,2,1,4,3,1,2,3,2,2,2,2,5,5,2,4,2,3,3,2,4,2,2,1,1,2,1,4,3,5,3,5,3,5
995,100,451,53,2,2,,1,2,2,4,2,2,1,2,2,3,3,2,2,1,2,2,1,1,2,2,2,1,2,2,1,2,2,4,1,3,4,1,4,2,1,4,2,5,4,1,2,2,2,2,2,5,4,4,4,1,4
996,100,263,,2,2,,3,2,2,1,3,1,1,5,5,3,1,7,5,2,3,1,2,2,4,3,3,2,6,2,5,2,2,1,2,4,4,1,4,4,2,5,2,2,2,1,2,2,4,3,1,4,3,5,2,2,2
997,100,264,20,2,2,,3,1,3,5,1,1,1,3,2,3,2,6,5,2,3,2,2,4,3,2,2,2,3,2,1,1,2,1,2,4,3,2,4,2,2,2,2,2,4,1,2,2,1,4,2,5,2,3,2,2,2
998,100,377,19,2,1,,3,3,4,5,3,2,6,6,5,4,5,3,6,3,5,2,2,6,4,5,2,4,6,5,3,3,3,2,3,2,4,3,3,4,2,2,4,4,4,3,3,2,1,3,4,2,4,2,4,4,4
999,100,443,60,2,2,,4,2,2,4,3,1,2,5,2,2,1,2,6,1,2,2,1,5,1,3,2,2,5,2,5,3,2,1,2,3,4,2,3,2,2,5,2,3,5,2,2,1,1,2,2,4,4,5,3,1,3
1000,100,754,19,2,1,,3,2,2,4,2,1,4,3,1,3,3,6,2,2,3,2,1,2,2,2,1,3,2,3,4,1,2,5,2,5,5,2,4,2,2,5,3,5,4,2,3,2,2,1,2,4,5,4,4,2,5
1001,100,338,21,2,2,,3,5,3,1,2,1,1,4,2,5,2,2,4,1,5,4,2,3,1,2,2,2,6,4,3,5,3,1,3,2,2,4,2,4,3,3,3,2,3,2,4,3,3,2,4,3,1,2,1,2,1
1002,100,420,20,2,1,,4,5,3,3,4,2,3,4,4,4,5,3,1,4,5,5,1,4,4,3,2,3,2,3,5,1,2,3,4,2,5,4,3,2,4,2,3,2,4,1,3,4,2,4,2,4,5,3,4,3,5
1003,100,378,21,2,1,,2,4,2,1,4,1,6,3,5,5,2,1,3,2,2,6,1,5,1,1,2,7,3,3,6,1,2,5,2,4,4,2,2,2,2,5,2,2,4,2,3,1,3,2,1,4,4,2,3,1,3
1004,100,245,20,2,1,,3,2,2,2,2,2,2,3,2,3,3,1,3,2,7,2,3,7,2,3,2,7,4,1,2,2,2,5,2,4,1,4,3,2,2,3,2,4,3,2,3,3,3,2,3,4,4,3,1,2,1
1005,100,288,21,2,1,,3,2,2,2,2,2,2,5,2,3,3,3,2,2,3,3,2,3,2,3,2,3,6,2,2,5,2,2,2,3,2,2,1,3,3,3,2,2,2,3,3,2,4,4,2,2,2,3,3,3,3
1006,100,275032,21,2,2,,1,1,2,2,1,2,1,4,2,3,2,6,1,1,3,2,1,3,4,2,2,1,5,3,2,1,4,3,2,2,2,2,2,4,2,2,2,4,4,1,3,2,1,2,4,4,2,2,2,2,3
1007,100,1014,59,2,1,,1,1,2,2,1,1,3,2,1,2,2,1,6,3,1,2,3,1,1,2,2,1,6,2,2,3,2,2,2,4,4,1,2,1,2,5,3,1,3,3,4,2,4,1,1,5,4,5,5,1,4
1008,100,429,24,2,1,,1,2,2,2,1,2,2,2,4,2,2,6,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,4,4,2,4,2,2,4,1,4,4,2,2,4,2,2,2,4,3,5,4,2,4
1009,100,484,21,2,2,,3,4,2,2,1,3,4,5,1,3,2,4,3,2,4,2,1,2,3,2,1,1,4,2,3,2,2,4,2,4,3,2,3,3,2,4,2,4,4,2,2,3,1,2,2,4,4,4,3,2,3
1010,100,5241,21,2,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011,100,265,21,2,2,,3,2,2,1,3,1,2,4,4,3,2,3,2,1,3,3,3,5,4,2,1,4,5,4,3,2,3,2,4,2,2,3,3,2,3,3,3,4,3,3,2,2,5,3,3,3,2,2,2,3,3
1012,100,339,50,2,2,,1,3,3,2,4,2,4,4,4,4,4,2,3,3,5,2,3,5,4,3,3,4,5,3,4,2,3,3,2,4,3,3,3,2,1,3,2,3,3,3,3,2,3,2,3,3,4,3,3,4,4
1013,100,323,20,2,1,,3,1,1,1,1,3,1,2,1,1,2,4,3,1,2,2,1,2,1,1,2,1,3,1,1,1,2,5,1,5,2,3,3,3,2,4,1,4,5,2,1,2,1,2,1,5,3,5,3,1,3
1014,100,7033,52,2,2,,4,3,4,4,2,1,4,2,3,3,4,3,2,3,5,2,3,3,2,3,2,3,5,3,2,3,4,1,2,4,3,2,4,1,3,2,2,4,3,2,2,2,1,4,4,2,4,2,5,3,5
1015,100,329,24,2,1,,3,4,3,2,2,2,5,2,3,5,2,6,1,1,5,3,2,4,3,2,2,4,6,2,6,2,4,2,4,3,2,3,1,4,3,3,4,3,3,2,4,2,2,3,2,3,2,2,1,3,2
1016,100,704,,2,2,,4,2,1,3,1,1,1,1,1,1,2,1,5,1,2,2,2,1,3,1,2,2,2,1,2,3,1,4,1,4,5,1,5,2,1,5,1,2,3,2,2,1,2,2,1,5,5,5,5,1,5
1017,100,1347,,2,2,,4,2,2,3,1,2,5,3,4,2,3,4,6,2,3,3,3,4,3,3,3,3,6,3,2,4,2,3,3,3,2,2,3,2,4,2,3,4,2,2,3,2,4,2,2,2,2,4,4,2,4
1018,100,405,20,2,2,,3,1,2,2,3,2,1,3,2,3,1,2,2,1,2,3,1,2,3,2,3,2,7,2,6,2,2,4,2,2,1,2,1,4,2,3,4,5,3,2,2,2,2,4,2,4,1,3,1,2,1
1019,100,294,20,2,2,,1,5,3,3,3,3,6,6,7,6,6,1,7,5,3,6,3,7,3,6,2,6,5,5,6,5,3,1,4,2,1,4,1,3,3,2,4,2,2,5,3,2,4,4,4,2,1,2,1,3,2
1020,100,7658,20,2,1,,3,3,1,3,1,1,1,1,2,1,3,7,1,2,3,2,1,2,2,1,1,1,5,1,2,2,1,5,2,5,5,1,5,4,2,5,1,5,4,1,3,1,2,1,1,5,5,5,5,2,5
1021,100,575,28,2,2,,4,3,1,2,1,2,3,2,5,2,1,4,3,1,3,1,1,2,2,3,1,4,5,2,2,1,2,4,3,4,3,3,4,2,2,5,2,4,3,1,2,3,2,2,2,3,3,5,2,1,2
1022,100,119,89,2,2,,1,4,3,4,4,2,4,4,5,2,3,4,3,3,3,4,3,2,3,2,3,3,3,4,5,4,2,2,3,3,1,2,3,3,1,3,5,4,2,3,2,1,2,2,2,3,3,2,3,2,2
1023,100,453,55,2,1,,1,3,2,2,1,1,3,2,3,2,2,2,2,3,2,2,3,3,3,2,2,1,2,1,2,3,2,4,2,4,5,2,4,2,2,5,2,4,5,2,3,1,3,2,2,5,5,5,4,2,4
1024,100,439,,2,2,,3,3,1,3,1,1,4,5,2,4,2,2,2,2,3,1,1,1,3,4,5,2,7,2,3,2,2,2,1,,3,1,3,1,2,5,2,2,1,1,3,2,4,2,2,2,2,1,5,2,2
1025,100,195,26,2,2,,1,2,1,2,2,1,2,2,2,4,1,2,3,5,3,1,2,2,4,2,1,2,5,2,5,1,3,2,2,4,5,2,2,2,2,4,2,2,4,2,3,5,2,2,2,4,5,2,3,2,4
1026,100,840,21,2,2,,3,5,2,2,4,2,3,4,4,5,2,5,3,3,5,2,2,3,4,2,2,1,5,1,5,4,4,1,3,3,3,2,2,1,4,3,1,3,5,2,1,1,1,2,1,2,2,1,3,1,2
1027,100,358,21,2,2,,2,3,1,1,1,1,2,2,2,2,3,1,3,2,3,3,3,2,3,1,3,3,3,3,3,2,2,2,4,2,1,1,2,2,5,2,2,1,1,2,2,4,5,4,2,4,2,4,1,2,1
1028,100,776,50,2,1,,1,3,2,2,3,2,4,3,6,4,3,3,3,3,3,2,2,3,1,3,2,2,2,4,2,2,2,4,2,2,4,2,4,4,2,2,3,3,3,3,2,2,4,3,3,3,4,4,4,3,4
1029,100,601,50,2,2,,1,1,1,1,2,2,5,6,4,2,1,2,5,3,1,2,3,3,2,2,1,4,6,2,6,6,3,2,2,4,2,2,3,4,3,4,3,2,4,1,5,2,4,2,3,4,2,4,2,2,2
1030,100,2265,20,2,2,,1,1,4,5,2,2,5,3,6,6,6,1,5,3,3,3,4,6,6,6,4,3,7,6,2,2,5,1,4,2,2,4,1,4,5,1,4,5,4,2,5,4,1,4,4,1,2,2,2,4,2
1031,100,404,20,2,2,,3,2,2,2,2,2,2,2,4,4,2,2,3,3,3,2,1,5,2,5,2,2,6,2,5,2,4,2,2,1,2,3,2,5,4,3,2,2,2,4,2,2,2,4,4,2,2,2,2,3,3
1032,100,407,21,2,2,,3,3,2,1,5,1,3,4,5,2,2,4,6,2,3,5,5,2,3,1,1,4,5,2,3,3,2,4,2,4,3,2,2,2,4,3,1,1,2,4,4,2,2,2,3,3,4,2,4,3,4
1033,100,354,,2,1,,1,2,2,2,1,2,3,2,4,2,2,3,4,2,2,2,1,3,2,1,2,4,3,2,2,2,1,4,1,4,4,1,4,2,1,5,1,2,4,1,2,1,3,1,1,5,3,5,2,1,3
1034,100,927,20,2,2,,3,4,4,2,4,2,2,4,3,5,4,5,1,2,6,4,4,3,2,1,3,2,5,5,7,2,4,1,3,4,3,1,1,3,3,3,3,4,3,2,3,4,4,2,1,4,2,3,4,2,4
1035,100,369,21,2,2,,3,3,4,2,4,3,2,4,6,3,2,3,3,3,3,5,3,4,2,3,3,4,6,3,5,5,4,2,3,2,2,3,2,4,4,3,4,2,2,3,3,3,3,3,4,3,2,2,2,3,2
1036,100,260,21,2,2,,3,6,3,3,3,6,3,6,4,3,3,2,6,3,6,3,4,6,1,3,5,6,6,6,6,3,5,1,2,1,4,3,2,5,4,1,4,1,2,2,3,2,2,5,2,2,4,2,4,2,4
1037,100,161191,30,2,2,,3,2,2,3,1,3,1,4,6,1,1,4,7,3,2,4,1,1,1,1,2,1,2,1,2,5,4,2,2,4,1,1,3,1,2,3,1,2,5,1,3,3,3,3,2,3,1,2,3,1,3
1038,100,980,20,2,1,,3,3,2,1,1,1,2,1,1,2,1,1,4,1,1,1,1,1,1,1,2,1,1,2,1,2,1,5,1,5,5,1,3,1,1,1,1,4,3,1,3,1,1,1,1,3,5,2,5,1,5
1039,100,439,18,2,2,,3,7,1,1,1,1,2,4,2,7,1,3,7,2,2,2,2,4,3,4,3,3,7,3,2,1,5,1,4,1,3,2,1,2,3,1,5,5,1,1,5,5,3,5,3,4,2,1,2,1,2
1040,100,534,20,2,1,,3,2,2,2,2,2,2,2,2,3,3,4,3,3,3,2,2,3,3,2,2,3,2,3,3,1,2,3,2,3,5,2,4,3,3,3,2,3,3,2,3,2,2,3,2,4,5,4,4,2,2
1041,100,416,21,2,1,,3,2,1,1,1,1,2,2,4,2,2,3,2,2,3,1,1,2,2,2,2,1,5,1,3,1,2,5,2,4,4,2,3,2,1,5,1,4,4,2,2,2,2,2,2,4,4,4,2,2,2
1042,100,324,21,2,2,,3,2,2,2,3,2,2,3,3,2,4,2,6,1,3,3,1,3,3,1,3,4,6,2,6,6,5,1,3,1,2,5,2,1,4,2,3,1,2,3,4,2,2,4,5,2,2,1,2,2,2
1043,100,98,21,1,2,,1,2,2,2,2,2,2,2,2,3,2,2,1,1,2,2,2,2,2,2,3,1,6,1,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
1044,100,578,20,2,2,,3,3,3,4,2,2,2,2,3,3,1,2,3,3,3,3,2,2,4,2,2,2,5,3,3,5,2,2,2,2,1,1,2,2,2,4,4,2,4,2,3,2,2,2,4,4,1,5,1,2,1
1045,100,410,74,2,1,,,2,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,2,2,1,3,2,2,2,2,4,2,5,3,1,5,2,1,4,2,3,5,2,2,1,2,1,1,5,3,5,4,3,3
1046,100,434,23,2,1,,1,2,3,3,1,1,2,3,5,5,2,4,3,3,4,3,2,4,3,3,4,1,4,3,3,2,2,3,2,4,5,4,3,2,2,2,2,2,3,2,2,3,2,2,2,4,4,5,2,2,2
1047,100,485,51,2,1,,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,3,5,4,1,5,5,1,5,2,2,5,1,5,5,2,3,1,2,1,1,5,5,5,2,1,2
1048,100,258,20,2,2,,4,3,2,3,2,3,1,4,3,4,2,3,1,2,3,3,2,3,2,2,3,2,6,3,5,6,3,2,3,3,2,3,2,2,4,3,2,4,2,2,2,3,4,3,2,2,2,2,1,2,3
1049,100,296,21,2,1,,3,2,1,3,2,2,1,1,1,2,2,6,2,3,4,4,1,2,2,2,3,2,2,2,3,2,1,4,1,4,5,2,3,2,2,5,2,4,4,1,2,1,1,1,1,5,5,3,3,2,3
1050,100,309,22,2,2,,3,3,3,3,2,2,2,4,4,5,2,5,6,4,1,2,2,4,2,4,2,2,6,3,3,5,5,1,2,3,1,4,5,3,2,2,3,2,3,3,3,3,2,3,3,2,1,3,2,2,2
1051,100,405,35,2,2,,1,2,2,1,2,2,2,3,3,2,1,5,3,1,2,3,3,3,2,2,3,2,5,2,2,3,2,4,1,4,4,2,4,2,1,4,2,2,4,3,3,2,4,1,2,4,3,5,4,2,4
1052,100,1442,20,2,2,,3,3,3,5,5,2,2,2,2,5,2,5,5,2,5,5,2,3,6,2,3,2,5,3,3,5,4,1,2,2,5,2,2,4,4,2,4,4,5,4,4,2,1,4,4,2,4,2,4,2,4
1053,100,207,20,2,1,,3,3,3,2,1,1,6,6,1,6,5,6,2,4,6,2,1,6,3,3,3,2,7,3,5,2,2,3,3,4,5,2,1,3,4,5,2,1,3,1,2,2,1,2,2,4,5,1,3,3,2
1054,100,361,24,2,2,,1,3,1,1,3,1,1,2,2,2,1,5,2,1,3,2,3,2,2,2,2,2,5,2,2,2,4,4,2,4,4,1,4,2,2,4,2,4,2,2,1,4,4,2,2,4,4,4,2,1,2
1055,100,436,51,2,2,,2,2,2,5,2,4,2,4,2,4,3,4,3,1,2,2,2,4,2,2,2,2,3,3,1,2,3,3,2,2,5,2,4,3,2,4,2,4,5,2,2,3,2,3,3,4,3,5,4,1,3
1056,100,1004,20,2,2,,3,2,3,2,2,1,3,4,1,3,3,7,5,2,3,3,2,2,4,2,2,4,1,2,2,1,2,5,2,5,5,2,4,2,2,5,2,5,4,1,2,2,4,3,2,5,4,4,3,3,4
1057,100,910,19,2,2,,3,2,5,3,1,2,1,4,2,2,2,4,4,5,4,2,1,4,2,2,1,2,6,4,2,3,2,3,2,2,2,2,1,2,2,2,4,2,2,1,3,3,2,2,2,2,2,1,2,3,1
1058,100,237,21,2,2,,3,3,1,1,1,1,2,2,1,2,1,5,2,1,1,2,3,1,2,2,1,2,6,2,2,2,2,2,2,4,2,2,1,3,2,4,2,2,4,2,1,2,2,3,2,4,2,4,2,2,2
1059,100,309,21,2,2,,3,2,3,2,3,2,3,3,4,3,1,5,4,2,3,2,2,5,2,2,2,4,5,2,5,3,2,2,2,4,3,2,2,4,4,4,2,1,1,1,4,2,4,2,2,3,1,2,1,2,2
1060,100,283,20,1,2,,3,2,1,2,1,2,1,2,2,2,2,5,2,2,2,5,2,2,2,2,1,1,2,2,2,2,2,4,2,4,3,1,3,2,2,4,2,4,5,1,2,2,2,2,1,1,4,2,4,1,4
1061,100,355,18,1,2,,3,6,2,4,3,1,2,2,2,5,5,5,2,4,6,3,3,5,4,5,5,3,5,3,5,2,2,3,2,3,1,1,2,3,4,3,3,1,2,1,3,2,2,4,2,2,1,2,2,3,2
1062,100,1081,20,2,2,,3,5,3,2,2,2,2,4,2,2,4,2,4,3,4,2,2,2,4,2,2,2,4,2,3,2,2,4,2,3,3,2,3,4,2,4,2,4,4,2,3,1,1,3,2,3,2,4,2,3,2
1063,100,797,20,2,2,,3,2,3,3,1,2,3,2,3,2,2,7,2,3,2,2,2,3,4,3,1,2,5,2,3,2,1,2,2,4,3,3,3,1,2,3,2,5,4,1,2,2,1,1,2,4,2,5,2,3,3
1064,100,394,50,2,1,,1,2,1,1,3,1,3,2,2,2,4,3,6,2,2,2,3,4,2,2,2,2,5,2,2,2,2,2,2,4,3,2,4,3,2,5,2,2,3,3,2,2,4,2,2,4,2,4,3,3,3
1065,100,349,62,2,1,,1,2,2,2,2,2,2,2,2,2,2,2,4,3,2,2,2,2,3,3,2,2,2,2,2,3,2,4,2,4,5,2,5,2,1,4,2,3,4,2,3,1,2,2,2,4,5,5,5,2,5
1066,100,208,21,2,1,,1,2,1,2,2,1,2,1,1,4,1,2,2,1,1,3,1,2,1,2,1,1,1,3,2,1,1,1,1,1,5,1,1,1,1,1,1,2,1,1,1,1,1,4,1,1,4,1,2,1,1
1067,100,285,20,2,1,,3,1,2,2,3,4,3,1,1,2,2,2,4,3,5,2,1,2,1,2,2,1,2,2,1,1,3,3,3,3,4,2,2,3,4,3,3,4,3,2,2,2,4,3,2,2,4,2,2,2,2
1068,100,5033,23,2,1,,1,3,1,2,2,1,1,2,2,5,2,4,1,1,3,2,3,2,1,2,3,2,4,2,3,3,3,4,2,5,2,4,4,1,1,4,3,1,5,4,3,1,3,4,2,4,2,5,1,2,4
1069,100,274,49,2,2,,1,2,2,2,3,2,6,3,3,2,2,2,4,4,3,2,3,3,2,3,2,3,4,2,3,2,2,4,2,4,4,1,4,1,2,5,2,4,3,2,2,2,2,2,2,4,2,4,4,2,4
1070,100,1339,25,1,2,,3,3,2,2,3,5,1,4,2,2,1,6,2,1,3,3,1,5,2,1,3,3,3,2,3,2,4,1,2,2,2,2,2,4,2,4,5,2,1,1,3,2,1,4,2,4,2,3,1,2,1
1071,100,345,20,2,1,,3,2,1,5,3,1,2,2,3,2,2,4,4,1,3,2,1,3,1,3,2,2,6,2,2,2,4,3,3,3,4,2,3,1,2,4,2,2,2,2,5,2,1,2,2,2,3,5,3,1,5
1072,100,636,,2,2,,3,5,2,2,5,3,2,4,5,6,5,3,2,1,5,5,3,5,3,3,3,2,1,2,5,2,2,4,2,4,2,1,4,4,4,4,2,1,2,1,2,2,4,2,2,4,1,4,2,1,4
1073,100,1697,18,2,2,,3,3,3,2,2,1,3,1,4,3,2,3,2,2,2,3,4,6,3,6,2,5,7,2,6,5,4,2,3,3,4,4,2,4,2,4,3,3,4,2,4,3,2,2,4,4,2,4,3,2,3
1074,100,341,21,2,1,,3,3,1,2,2,1,2,4,2,3,1,4,5,3,4,2,2,2,2,1,3,1,4,2,3,1,3,2,3,4,5,1,4,2,2,5,2,3,4,1,3,3,3,3,2,4,3,4,4,2,3
1075,100,341,20,2,2,,3,2,2,2,3,1,3,2,2,3,2,6,3,1,3,3,2,3,2,2,2,4,3,2,3,2,1,4,2,4,4,1,3,2,1,4,2,2,2,1,1,1,5,2,1,4,3,2,4,1,1
1076,100,407,65,2,1,,2,1,1,2,1,2,1,2,1,2,3,1,6,2,2,1,1,1,2,1,1,3,5,1,1,3,5,4,2,5,5,2,5,2,3,5,1,4,3,1,2,3,4,2,1,2,4,4,5,2,5
